;uuid;giorno_min;giorno_max;durata_vita;conteggio_giorni_totale;site_giallozafferano;site_repubblica;site_subito;site_ansa;site_kijiji;site_corriere;site_ebay;site_pianetadonna;site_aranzulla;site_greenme;site_gazzetta;site_sole24ore;site_pourfemme;site_alfemminile;site_corrieresport;site_cookaround;site_autoscout;site_staseratv;prima_citta;browser_name;device_name;os_name
5512;5513;20/05/19;20/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Firefox 4+;Desktop and Laptop;Windows 7
5513;5514;23/02/19;24/05/19;91;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FI;Chrome Mobile;Mobile;Android
5514;5515;28/05/19;28/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-LC;Chrome;Desktop and Laptop;Windows 7
5515;5516;21/05/19;30/05/19;10;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;ITA-NA;Chrome;Desktop and Laptop;Windows 10
5516;5517;29/05/19;29/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
5517;5518;14/06/19;14/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RC;Chrome Mobile;Mobile;Android
5518;5519;24/05/19;24/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VE;Chrome Mobile;Mobile;Android
5519;5520;31/05/19;31/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VR;Chrome Mobile;Mobile;Android
5520;5521;20/11/18;13/06/19;206;75;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
5521;5522;23/06/18;13/06/19;356;108;0;0;0;3;0;1;0;0;0;0;2;0;0;0;0;0;0;1;ITA-SR;Chrome Mobile;Mobile;Android
5522;5523;31/05/19;31/05/19;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;Safari 12;Desktop and Laptop;Mac OS X
5523;5524;07/06/19;13/06/19;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-AT;Explorer 11;Desktop and Laptop;Windows 7
5524;5525;30/03/19;13/06/19;76;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-AP;Chrome Mobile;Mobile;Android
5525;5526;22/05/19;28/05/19;7;6;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;ITA-VE;Safari 12;Desktop and Laptop;Mac OS X
5526;5527;15/04/19;04/06/19;51;18;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;ITA-VE;Firefox 4+;Desktop and Laptop;Windows 10
5527;5528;04/01/19;13/06/19;161;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;ITA-SV;Chrome;Desktop and Laptop;Windows 7
5528;5529;12/02/19;31/05/19;109;86;1;6;0;13;0;4;0;0;0;0;20;0;1;0;2;1;0;29;ITA-FR;Mobile Safari 12;Mobile;iPhone
5529;5530;18/04/19;17/05/19;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-IM;Mobile Safari 12;Mobile;iPhone
5530;5531;31/05/19;31/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CT;Chrome;Desktop and Laptop;Windows 10
5531;5532;20/05/19;20/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;ITA-SV;Mobile Safari 12;Tablet;iPad
5532;5533;11/07/18;12/06/19;337;138;0;3;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CH;;Mobile;
5533;5534;02/06/19;02/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5534;5535;11/06/19;13/06/19;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5535;5536;12/06/19;12/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PA;Chrome Mobile;Mobile;Android
5536;5537;06/06/19;06/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
5537;5538;17/05/19;27/05/19;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FR;Mobile Safari 12;Mobile;iPhone
5538;5539;30/03/19;25/05/19;57;9;0;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FI;Chrome;Desktop and Laptop;Windows 7
5539;5540;07/05/19;14/06/19;39;7;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TE;Firefox 4+;Desktop and Laptop;Windows 10
5540;5541;19/04/19;27/05/19;39;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5541;5542;28/05/19;28/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Safari 12;Desktop and Laptop;Mac OS X
5542;5543;16/10/18;06/06/19;234;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MO;Chrome;Desktop and Laptop;Windows 8.1
5543;5544;22/04/19;27/05/19;36;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
5544;5545;12/05/19;16/06/19;36;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PD;Mobile Safari 11;Mobile;iPhone
5545;5546;13/01/19;12/06/19;151;25;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;ITA-MI;Mobile Safari 10;Tablet;iPad
5546;5547;15/06/19;15/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
5547;5548;08/10/18;14/06/19;250;200;13;40;0;46;11;28;4;0;30;0;27;35;2;11;32;0;0;31;ITA-CO;Mobile Safari 12;Mobile;iPhone
5548;5549;18/05/19;14/06/19;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
5549;5550;18/05/19;06/06/19;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BO;Chrome Mobile;Mobile;Android
5550;5551;03/05/19;16/06/19;45;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-AT;Explorer 11;Desktop and Laptop;Windows 7
5551;5552;15/06/19;15/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RA;Edge;Desktop and Laptop;Windows 10
5552;5553;20/04/19;19/05/19;30;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FI;;;Android
5553;5554;27/05/19;27/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BS;Edge;Desktop and Laptop;Windows 10
5554;5555;06/06/19;06/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 11;Tablet;iPad
5555;5556;08/06/19;08/06/19;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BZ;Chrome Mobile;Mobile;Android
5556;5557;10/04/19;22/05/19;43;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VB;Mobile Safari 12;Mobile;iPhone
5557;5558;26/05/19;26/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BR;Firefox 4+;Desktop and Laptop;Windows 7
5558;5559;01/07/18;08/06/19;343;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CO;;;
5559;5560;14/04/19;31/05/19;48;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
5560;5561;05/06/19;05/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5561;5562;28/05/19;28/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5562;5563;16/06/19;16/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Mobile Safari 9;Tablet;iPad
5563;5564;18/05/19;26/05/19;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Firefox 4+;Desktop and Laptop;Windows 10
5564;5565;13/04/19;11/06/19;60;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Mobile Safari 12;Mobile;iPhone
5565;5566;03/04/19;26/05/19;54;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Mobile Safari 12;Mobile;iPhone
5566;5567;21/05/19;21/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Safari 12;Desktop and Laptop;Mac OS X
5567;5568;05/06/19;05/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome;Desktop and Laptop;Windows 10
5568;5569;15/06/19;15/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-AO;Chrome Mobile;Mobile;Android
5569;5570;30/12/18;16/06/19;169;121;0;0;0;3;0;0;0;0;0;0;57;0;0;0;0;0;0;25;ITA-RM;Chrome Mobile;Mobile;Android
5570;5571;20/06/18;13/06/19;359;171;0;14;0;20;10;9;0;0;4;1;0;3;0;0;1;0;0;49;ITA-MI;Mobile Safari 11;Mobile;iPhone
5571;5572;18/05/19;18/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BA;Chrome Mobile;Mobile;Android
5572;5573;19/05/19;19/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5573;5574;06/06/19;06/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RO;Opera 15+;Mobile;Android
5574;5575;04/06/19;14/06/19;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CT;Firefox 4+;Desktop and Laptop;Windows XP
5575;5576;05/06/19;05/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5576;5577;26/02/19;15/06/19;110;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;ITA-RM;Chrome Mobile;Mobile;Android
5577;5578;13/03/19;15/06/19;95;64;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CN;Chrome;Desktop and Laptop;Windows 7
5578;5579;23/06/18;15/06/19;358;197;4;0;0;2;1;1;0;0;0;1;2;0;0;10;0;0;0;5;ITA-CT;Chrome Mobile;Mobile;
5579;5580;15/06/19;15/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-SI;Mobile Safari 8;Mobile;iPhone
5580;5581;18/03/19;16/06/19;91;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5581;5582;22/05/19;22/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BG;Firefox Mobile;Mobile;Android
5582;5583;05/06/19;05/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome;Desktop and Laptop;Windows 10
5583;5584;03/06/19;15/06/19;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;Android
5584;5585;19/05/19;29/05/19;11;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Chrome;Desktop and Laptop;Windows 10
5585;5586;27/04/19;31/05/19;35;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VE;Chrome Mobile;Mobile;Android
5586;5587;24/05/19;24/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5587;5588;15/01/19;12/06/19;149;34;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;;Mobile;iPhone
5588;5589;07/06/19;13/06/19;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Firefox 4+;Desktop and Laptop;Mac OS X
5589;5590;27/03/19;20/05/19;55;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Explorer 11;Desktop and Laptop;Windows 10
5590;5591;11/06/19;12/06/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-LU;Firefox 4+;Desktop and Laptop;
5591;5592;17/09/17;05/06/19;627;123;2;0;0;0;6;2;0;1;1;0;0;0;0;1;0;0;0;0;ITA-VR;Chrome Mobile;Mobile;Android
5592;5593;25/04/19;27/05/19;33;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome;Desktop and Laptop;Mac OS X
5593;5594;22/05/19;22/05/19;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;;Safari 11;Desktop and Laptop;Mac OS X
5594;5595;26/05/19;26/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 10;Mobile;iPhone
5595;5596;05/06/19;08/06/19;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-SR;Chrome;Desktop and Laptop;Windows 8.1
5596;5597;06/04/19;24/05/19;49;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;;Mobile;iPhone
5597;5598;15/11/18;02/06/19;200;33;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;ITA-GO;Chrome Mobile;Mobile;Android
5598;5599;24/08/18;16/06/19;297;74;0;1;0;2;0;4;0;0;0;0;0;2;0;0;0;0;0;0;ITA-MI;;Mobile;iPhone
5599;5600;27/05/19;27/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CT;Android 4;Tablet;Android
5600;5601;22/05/19;22/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
5601;5602;08/06/19;08/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-LC;Mobile Safari 12;Mobile;iPhone
5602;5603;11/03/19;10/06/19;92;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PV;Chrome Mobile;Mobile;Android
5603;5604;10/06/19;10/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Mobile Safari 11;Mobile;iPhone
5604;5605;16/04/19;15/06/19;61;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;unknown;Desktop and Laptop;Windows 10
5605;5606;02/11/18;10/06/19;221;93;2;8;0;13;0;0;0;0;1;0;2;3;0;1;1;0;0;7;ITA-TS;Mobile Safari 12;Mobile;iPhone
5606;5607;03/06/19;03/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Explorer 11;Desktop and Laptop;Windows 7
5607;5608;23/12/18;03/06/19;163;63;0;4;0;1;0;0;0;0;0;1;0;1;1;1;3;0;0;15;ITA-PR;Mobile Safari 12;Mobile;iPhone
5608;5609;16/05/19;16/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5609;5610;22/05/19;22/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Mobile Safari 12;Mobile;iPhone
5610;5611;11/05/19;16/05/19;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Tablet;iPad
5611;5612;24/05/19;24/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Safari 12;Desktop and Laptop;Mac OS X
5612;5613;14/04/19;22/05/19;39;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NO;Chrome Mobile;Mobile;Android
5613;5614;18/05/19;14/06/19;28;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CA;Chrome;Desktop and Laptop;Windows 10
5614;5615;16/06/19;16/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PE;Chrome Mobile;Mobile;Android
5615;5616;21/04/19;22/05/19;32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5616;5617;07/07/18;16/06/19;345;70;0;0;2;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;ITA-RE;;;
5617;5618;21/05/19;21/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Chrome Mobile;Mobile;Android
5618;5619;02/06/19;02/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome;Desktop and Laptop;Windows 10
5619;5620;17/05/19;14/06/19;29;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PV;Explorer 11;Desktop and Laptop;Windows 10
5620;5621;07/05/19;05/06/19;30;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
5621;5622;27/05/19;09/06/19;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
5622;5623;09/07/18;15/06/19;342;267;0;5;0;3;0;0;0;0;0;1;0;1;1;0;15;0;0;0;ITA-TO;;;
5623;5624;04/06/19;05/06/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NO;Chrome;Desktop and Laptop;Mac OS X
5624;5625;29/07/18;01/06/19;308;118;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;ITA-VT;Chrome Mobile;Mobile;Android
5625;5626;27/05/19;27/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Chrome;Tablet;Android
5626;5627;07/06/17;14/06/19;738;267;0;0;0;79;0;1;0;0;0;0;0;3;0;0;0;0;0;0;ITA-FI;;Desktop and Laptop;Mac OS X
5627;5628;14/06/19;14/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5628;5629;22/05/19;22/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BO;Chrome;Tablet;Android
5629;5630;22/08/18;04/06/19;287;78;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Mobile Safari 9;Tablet;
5630;5631;21/03/19;26/05/19;67;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5631;5632;05/07/18;12/06/19;343;131;1;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
5632;5633;20/05/19;20/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Mobile Safari 11;Mobile;iPhone
5633;5634;07/06/19;10/06/19;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VI;Chrome;Tablet;Android
5634;5635;26/05/19;26/05/19;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;Safari 12;Desktop and Laptop;Mac OS X
5635;5636;20/01/19;20/05/19;121;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;ITA-MI;Chrome;Desktop and Laptop;Windows Vista
5636;5637;22/05/19;26/05/19;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Mobile Safari 12;Mobile;iPhone
5637;5638;10/04/19;16/06/19;68;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CS;Mobile Safari 11;Tablet;iPad
5638;5639;23/05/19;23/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PI;Mobile Safari 12;Mobile;iPhone
5639;5640;11/06/19;11/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5640;5641;28/05/19;31/05/19;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VR;Explorer 11;Desktop and Laptop;Windows 7
5641;5642;07/06/17;16/06/19;740;303;4;1;0;3;5;4;0;0;1;1;5;4;0;0;0;0;1;0;ITA-MI;Chrome Mobile;Mobile;
5642;5643;28/08/18;14/06/19;291;65;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;ITA-MB;Chrome;Desktop and Laptop;Windows XP
5643;5644;07/05/19;16/05/19;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;ITA-RM;Chrome;Desktop and Laptop;Windows 10
5644;5645;26/05/19;26/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PI;Mobile Safari 12;Mobile;iPhone
5645;5646;03/06/19;14/06/19;12;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Chrome;Tablet;Android
5646;5647;21/05/19;21/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Safari 12;Desktop and Laptop;Mac OS X
5647;5648;14/06/19;14/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BO;Chrome;Tablet;Android
5648;5649;25/05/19;26/05/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Chrome Mobile;Mobile;Android
5649;5650;18/04/19;01/06/19;45;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;;Mobile Safari 12;Mobile;iPhone
5650;5651;03/06/19;03/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
5651;5652;20/05/19;20/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
5652;5653;10/06/19;10/06/19;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MC;Chrome;Desktop and Laptop;Windows 10
5653;5654;03/06/19;03/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
5654;5655;26/05/19;26/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TA;Mobile Safari 12;Tablet;iPad
5655;5656;07/06/19;07/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CE;Chrome Mobile;Mobile;Android
5656;5657;14/06/19;14/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 11;Mobile;iPhone
5657;5658;17/05/19;17/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
5658;5659;03/04/19;12/06/19;71;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;;;Android
5659;5660;11/05/19;21/05/19;11;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5660;5661;21/05/19;21/05/19;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
5661;5662;30/05/19;08/06/19;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CH;Chrome;Desktop and Laptop;Windows 7
5662;5663;16/06/19;16/06/19;1;1;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Tablet;iPad
5663;5664;03/05/19;09/06/19;38;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome;Desktop and Laptop;Windows 10
5664;5665;16/04/19;04/06/19;50;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FC;Chrome;Desktop and Laptop;Windows 10
5665;5666;31/05/19;31/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Opera 15+;Desktop and Laptop;Windows 10
5666;5667;08/06/19;08/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Safari 12;Desktop and Laptop;Mac OS X
5667;5668;18/04/19;29/05/19;42;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Chrome Mobile;Mobile;Android
5668;5669;11/06/19;14/06/19;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PD;Mobile Safari 12;Mobile;iPhone
5669;5670;25/11/18;16/06/19;204;187;0;1;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;ITA-PG;Chrome;Desktop and Laptop;Windows 8
5670;5671;10/02/19;16/06/19;127;101;0;0;0;2;0;2;0;0;0;0;0;2;0;0;9;0;0;0;ITA-RM;Mobile Safari 12;Mobile;iPhone
5671;5672;18/05/19;18/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5672;5673;02/05/19;25/05/19;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Firefox 4+;Desktop and Laptop;Windows 10
5673;5674;01/06/17;16/06/19;746;730;24;32;0;35;0;14;1;10;1;12;3;11;8;2;8;0;0;0;ITA-MI;;;
5674;5675;02/05/19;15/06/19;45;9;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-GE;Mobile Safari 12;Tablet;iPad
5675;5676;04/06/17;16/06/19;743;507;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;;;
5676;5677;01/05/19;02/06/19;33;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
5677;5678;22/05/19;22/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Mobile Safari 12;Mobile;iPhone
5678;5679;11/06/19;16/06/19;6;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BG;Chrome;Tablet;Android
5679;5680;12/05/19;14/06/19;34;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BO;Chrome;Desktop and Laptop;Windows 10
5680;5681;19/05/19;19/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 11;Mobile;iPhone
